int64_field_0,player_name,teamId,gamesPlayed,points,goals,twoPointGoals,assists,powerPlayGoals,shortHandedGoals,pim,shots,twoPointShots,shotsOnGoal,twoPointShotsOnGoal,SOFF,groundBalls,faceoffs,faceoffsWon,faceoffsLost,turnovers,causedTurnovers,goalsAgainst,GAA,twoPointGoalsAgainst,twoPtGaa,saves,numPenalties,savePct,goalieWins,goalieLosses,goalieTies,gamesStarted,tof,statLeague,seasonSegment
26,Brendan Fowler,ARC,6,1,1,0,0,0,0,0,2,0,2,0,0,13,66,31,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
80,Curtis Corley,ARC,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,PLL,regular
90,Dominique Alexander,ARC,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
98,Eli Gobrecht,ARC,6,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,6,0,PLL,regular
124,Jack Rapine,ARC,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
5,Andrew Hodgson,ATL,1,1,1,0,0,0,0,0,3,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PLL,post
7,Andrew Hodgson,ATL,1,1,1,0,0,0,0,0,3,2,2,1,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
11,Austin Pifani,ATL,5,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,4,0,PLL,regular
9,Austin Pifani,ATL,2,0,0,0,0,0,0,0,2,1,1,0,1,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
11,Austin Pifani,ATL,10,0,0,0,0,0,0,5,2,0,1,0,1,11,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
20,Brent Hiken,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
31,Brent Hiken,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
3,Alex Woodall,BAR,5,1,0,0,1,0,0,0,0,0,0,0,0,35,134,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
9,Anthony Joaquim,BAR,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
30,Brendan Sunday,BAR,5,15,11,0,4,0,0,0,36,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
32,Brett Craig,BAR,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
49,Carlson Milikin,BAR,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
51,Chad Toliver,BAR,4,1,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
62,Chris Madalon,BAR,5,0,0,0,0,0,0,0,3,0,0,0,0,30,0,0,0,0,1,64,10.24,0,0,58,0,0.4754098361,0,0,0,0,18000,MLL,regular
72,Colin Minicus,BAR,5,6,4,0,2,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
96,Eddie Bouhall,BAR,4,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
134,James Wittmeyer,BAR,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
157,Jon Mazza,BAR,5,9,6,0,3,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
172,Kevin Fox,BAR,5,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
182,Kyle Marr,BAR,4,2,1,0,1,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
186,Liam Byrnes,BAR,5,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
194,Mark Evanchick,BAR,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
196,Mark Matthews,BAR,5,11,6,0,5,0,0,0,12,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
208,Matt Whitcher,BAR,5,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
248,PT Ricci,BAR,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
262,Ryan MacSpadyen,BAR,5,4,4,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
279,Shayne Jackson,BAR,5,12,9,0,3,0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
286,Tim Barber,BAR,4,3,2,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
294,Tommy Palasek,BAR,5,13,5,0,8,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
304,Tyson Gibson,BAR,5,9,8,0,1,0,0,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
309,Will Nowesnick,BAR,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
1,Adam Osika,BAY,2,0,0,0,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
6,Andrew Kew,BAY,5,19,14,0,5,0,0,0,29,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
6,Andrew Kew,BAY,2,5,4,0,1,0,0,0,7,0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
8,Andrew Kew,BAY,13,28,21,1,6,0,0,0,72,0,46,0,26,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
24,Brendan Bomberry,BAY,5,4,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
15,Brendan Bomberry,BAY,2,2,2,0,0,0,0,0,9,0,4,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
25,Brendan Bomberry,BAY,13,19,15,0,4,0,0,1,36,0,22,0,14,13,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
37,Brian Phipps,BAY,4,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,4,49,9.666415508,0,0,56,0,0.5333333333,0,0,0,0,14599,MLL,regular
26,Brian Phipps,BAY,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,8.8,0,0,19,0,0.4634146341,2,0,0,2,7200,MLL,post
39,Brian Phipps,BAY,16,0,0,0,0,0,0,0,1,0,1,0,0,17,0,0,0,5,3,55,8.402737255,2,0.305554082,54,0,0.495412844,0,0,0,0,18851,MLL,regular
59,Chase Levesque,BAY,4,3,2,0,1,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
42,Chris Fennell,BAY,2,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
60,Chris Fennell,BAY,12,1,0,0,1,0,0,2,3,0,1,0,2,27,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
67,CJ Costabile,BAY,5,5,3,0,2,0,0,0,6,0,0,0,0,14,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
48,CJ Costabile,BAY,2,0,0,0,0,0,0,0,4,0,2,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
68,CJ Costabile,BAY,14,4,2,1,1,0,0,6,18,0,8,0,10,27,46,17,29,6,8,0,0,0,0,0,6,0,0,0,0,0,0,MLL,regular
71,Colin Heacock,BAY,5,7,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
49,Colin Heacock,BAY,2,2,1,0,1,0,0,0,18,0,7,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
72,Colin Heacock,BAY,16,46,37,0,9,0,0,1,136,0,67,0,69,27,0,0,0,25,10,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
75,Colton Watkinson,BAY,7,6,3,1,2,0,0,1,12,0,6,0,6,4,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
94,DJ Plumer,BAY,5,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
113,Eric OBrien,BAY,1,0,0,0,0,0,0,0,1,0,1,0,0,5,30,9,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
107,Grant Maloof,BAY,4,2,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
17,Ben Spencer,CAN,5,2,1,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
18,Ben Spencer,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
39,Bryan Cole,CAN,5,5,5,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
40,Bryan Cole,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
42,Bryce Wasserman,CAN,5,19,14,0,5,0,0,0,40,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
43,Bryce Wasserman,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
46,Cal Dearth,CAN,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
47,Cal Dearth,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
52,Challen Rogers,CAN,5,6,4,0,2,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
53,Challen Rogers,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
56,Charlie Ford,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
89,Dom Madonna,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
103,Frank Brown,CAN,4,4,4,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
152,John Uppgren,CAN,5,6,5,0,1,0,0,0,12,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
153,John Uppgren,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
154,John Yozzo-Scaperrotta,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
155,John Yozzo-Scaperrotta,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
166,Justin Pugal,CAN,5,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
167,Justin Pugal,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
173,Kevin Reisman,CAN,5,1,0,0,1,0,0,0,3,0,0,0,0,26,90,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
174,Kevin Reisman,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
180,Kyle Jackson,CAN,5,7,5,0,2,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
181,Kyle Jackson,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
191,Mark Cockerton,CAN,5,10,8,0,2,0,0,0,24,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
192,Mark Cockerton,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
202,Matt Gilray,CAN,5,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
203,Matt Gilray,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
217,Michael Skudin,CAN,5,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
218,Michael Skudin,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
226,Nate Farrell,CAN,5,0,0,0,0,0,0,0,2,0,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
227,Nate Farrell,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
234,Nick Marrocco,CAN,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,50,10.02576063,0,0,54,0,0.5192307692,0,0,0,0,14363,MLL,regular
235,Nick Marrocco,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
249,Randy Staats,CAN,5,13,3,0,10,0,0,0,29,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
250,Randy Staats,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
252,Reilly O'Connor,CAN,5,7,6,0,1,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
267,Scott Corcoran,CAN,5,2,2,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
268,Scott Corcoran,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
269,Scott Hooper,CAN,5,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
270,Scott Hooper,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
287,Tim Edwards,CAN,5,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
288,Tim Edwards,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
314,Zach Goodrich,CAN,5,1,0,0,1,0,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
315,Zach Goodrich,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
82,Dan Coates,CHA,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,7,0,PLL,regular
88,Dillon Ward,CHA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
136,Jason Noble,CHA,7,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,1,0,PLL,regular
156,Johnny Surdick,CHA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
244,Patrick Resch,CHA,7,3,3,0,0,0,0,1,3,0,3,0,0,8,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,PLL,regular
303,Tyson Bell,CHA,7,1,0,0,1,0,0,3,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,PLL,regular
33,Brett Queener,CHR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
1,Alec Tulett,CHR,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,PLL,post
3,Alec Tulett,CHR,4,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
2,Alex Ready,CHR,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,9,10.32258065,0,0,9,0,0.5,0,0,0,1,2511,PLL,post
17,BJ Grill,CHR,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
24,Brandon Mullins,CHR,4,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
1,Adam Osika,HAM,5,4,3,0,1,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
2,Adam Osika,RAT,10,11,8,0,3,0,0,0,30,0,20,0,10,13,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
2,Alex Spring,NYL,5,1,0,0,1,0,0,0,3,0,0,0,0,28,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
4,Alex Spring,NYL,13,0,0,0,0,0,0,2,1,0,0,0,1,53,0,0,0,6,12,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
6,Alex Zomerfeld,NYL,7,3,3,0,0,0,0,1,19,0,8,0,11,5,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
4,Andrew Bracy,NYL,5,0,0,0,0,0,0,0,0,0,0,0,0,5,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
5,Andrew Helmer,HAM,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
7,Andrew Newbold,OUT,5,1,1,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
7,Andrew Newbold,OUT,2,0,0,0,0,0,0,0,5,0,3,0,2,10,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
9,Andrew Newbold,OUT,13,16,10,5,1,0,0,3,18,0,14,0,4,41,0,0,0,4,12,0,0,0,0,0,3,0,0,0,0,0,0,MLL,regular
8,Andrew Pettit,NYL,5,8,6,0,2,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
10,Austin Kaut,NYL,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,61,10.42178324,0,0,54,0,0.4695652174,0,0,0,0,16857,MLL,regular
10,Austin Kaut,NYL,16,3,1,1,1,0,0,0,3,0,1,0,2,56,0,0,0,8,8,201,10.69781195,6,0.31933767,188,0,0.4832904884,0,0,0,0,54112,MLL,regular
13,Ben Martin,HAM,5,10,9,0,1,0,0,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
15,Ben Randall,NYL,5,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
14,Ben Randall,NYL,16,2,1,0,1,0,0,0,3,0,3,0,0,32,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
18,Blake Boudreau,RAT,8,2,2,0,0,0,0,0,4,0,2,0,2,39,206,86,120,4,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
21,Bobby Duvnjak,NYL,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
23,Bradley Voigt,HAM,5,17,16,0,1,0,0,0,30,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
22,Bradley Voigt,RAT,10,22,17,0,5,0,0,0,47,0,27,0,20,8,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
23,Brandon Jones,OUT,7,4,2,2,0,0,0,0,4,0,3,0,1,16,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
25,Brendan Collins,HAM,5,1,1,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
17,Brendan Kavanagh,OUT,2,3,0,0,3,0,0,0,8,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
27,Brendan Kavanagh,OUT,15,37,21,0,16,0,0,2,95,0,55,0,40,25,0,0,0,21,2,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
29,Brendan Kearns,NYL,5,5,3,0,2,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
28,Brendan Kearns,NYL,5,17,13,0,4,0,0,1,39,0,24,0,15,10,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
32,Brett Osman,NYL,5,1,1,0,0,0,0,1,1,0,1,0,0,4,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
35,Brian Begley,OUT,5,2,1,0,1,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
24,Brian Begley,OUT,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
35,Brian Begley,OUT,16,4,3,0,1,0,0,1,7,0,5,0,2,27,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
36,Brian Corrigan,NYL,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12.22222222,0,0,9,0,0.45,0,0,0,0,2592,MLL,regular
36,Brian Kormondy,OUT,5,6,5,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
38,Brian Kormondy,RAT,12,12,10,0,2,0,0,0,51,0,27,0,24,11,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
40,Brian VonBargen,NYL,2,0,0,0,0,0,0,0,6,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
44,Bryce Wasserman,RAT,16,48,36,0,12,0,0,3,115,0,76,0,39,18,0,0,0,24,1,0,0,0,0,0,3,0,0,0,0,0,0,MLL,regular
50,Casey Dowd,OUT,5,1,0,0,1,0,0,0,2,0,0,0,0,19,63,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
